LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,name,alpha3
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2016,10.882,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2017,10.932,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2018,11.17,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2019,11.92,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2020,12.067,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2021,11.999,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2022,11.933,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2023,11.958,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2024,11.986,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2025,12.019,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2026,12.065,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2027,12.117,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2028,12.171,,
BRICS,MEATCONSUMP,POULTRY,KG_CAP,2029,12.226,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1990,0.327,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1991,0.754,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1992,0.9,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1993,0.939,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1994,0.956,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1995,1.026,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1996,1.015,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1997,1.106,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1998,1.16,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,1999,1.198,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2000,1.22,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2001,1.215,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2002,1.242,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2003,1.301,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2004,1.379,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2005,1.431,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2006,1.473,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2007,1.541,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2008,1.524,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2009,1.516,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2010,1.554,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2011,1.529,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2012,1.551,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2013,1.6,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2014,1.653,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2015,1.653,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2016,1.697,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2017,1.707,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2018,1.723,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2019,1.775,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2020,1.803,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2021,1.819,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2022,1.837,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2023,1.855,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2024,1.873,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2025,1.891,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2026,1.892,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2027,1.894,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2028,1.897,,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,2029,1.901,,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1990,9.563,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1991,7.896,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1992,15.467,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1993,11.516,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1994,14.189,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1995,12.722,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1996,10.887,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1997,9.606,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1998,8.067,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,1999,6.814,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2000,5.701,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2001,4.889,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2002,5.699,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2003,5.512,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2004,5.978,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2005,6.078,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2006,5.838,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2007,5.819,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2008,5.73,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2009,5.327,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2010,5.665,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2011,6.489,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2012,6.701,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2013,6.592,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2014,8.692,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2015,10.94,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2016,14.39,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2017,19.195,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2018,18.835,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2019,19.299,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2020,19.317,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2021,19.336,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2022,19.354,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2023,19.372,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2024,19.39,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2025,19.408,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2026,19.426,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2027,19.445,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2028,19.463,"Korea, Republic of",KOR
KOR,MEATCONSUMP,SHEEP,THND_TONNE,2029,19.481,"Korea, Republic of",KOR
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1990,168.477,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1991,169.023,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1992,178.516,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1993,164.846,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1994,196.4,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1995,155.765,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1996,164.285,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1997,163.139,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1998,161.125,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,1999,186.285,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2000,164.066,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2001,146.713,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2002,145.494,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2003,143.83,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2004,166.946,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2005,166.949,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2006,178.666,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2007,208.12,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2008,198.552,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2009,185.295,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2010,175.008,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2011,163.417,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2012,171.925,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2013,192.734,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2014,202.84,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2015,188.406,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2016,188.225,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2017,172.697,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2018,171.621,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2019,170.9,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2020,172.539,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2021,173.92,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2022,175.465,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2023,176.923,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2024,178.441,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2025,179.891,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2026,181.33,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2027,182.702,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2028,184.1,South Africa,ZAF
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,2029,185.526,South Africa,ZAF
KOR,MEATCONSUMP,PIG,THND_TONNE,1990,0.0,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1991,552.615,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1992,748.458,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1993,762.231,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1994,794.642,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1995,835.256,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1996,900.375,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1997,895.847,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1998,890.936,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,1999,1030.494,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2000,969.216,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2001,1013.069,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2002,1046.943,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2003,1291.64,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2004,1198.86,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2005,1177.305,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2006,1423.507,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2007,1505.964,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2008,1524.596,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2009,1484.984,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2010,1544.08,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2011,1492.185,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2012,1551.449,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2013,1633.671,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2014,1665.412,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2015,1819.203,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2016,1901.912,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2017,1934.821,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2018,2007.746,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2019,2050.906,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2020,2074.759,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2021,2081.613,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2022,2085.913,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2023,2090.724,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2024,2095.633,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2025,2100.745,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2026,2105.772,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2027,2111.074,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2028,2115.925,"Korea, Republic of",KOR
KOR,MEATCONSUMP,PIG,THND_TONNE,2029,2121.252,"Korea, Republic of",KOR
IND,MEATCONSUMP,SHEEP,THND_TONNE,1990,602.873,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1991,611.178,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1992,619.043,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1993,624.178,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1994,626.0,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1995,654.64,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1996,663.126,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1997,672.931,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1998,678.951,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,1999,681.613,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2000,677.903,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2001,689.71,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2002,692.029,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2003,686.235,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2004,715.233,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2005,741.193,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2006,766.721,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2007,791.771,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2008,772.583,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2009,715.045,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2010,759.717,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2011,753.881,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2012,743.068,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2013,726.758,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2014,717.47,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2015,708.951,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2016,722.37,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2017,711.407,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2018,713.248,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2019,712.85,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2020,720.496,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2021,728.225,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2022,735.714,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2023,743.3,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2024,750.91,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2025,758.553,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2026,766.116,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2027,773.715,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2028,781.307,India,IND
IND,MEATCONSUMP,SHEEP,THND_TONNE,2029,788.879,India,IND
NOR,MEATCONSUMP,PIG,THND_TONNE,1990,83.792,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1991,86.252,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1992,88.305,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1993,92.374,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1994,95.663,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1995,100.768,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1996,107.141,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1997,101.739,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1998,107.053,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,1999,99.821,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2000,103.936,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2001,110.08,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2002,105.393,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2003,109.385,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2004,113.505,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2005,117.649,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2006,116.148,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2007,125.926,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2008,124.638,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2009,123.848,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2010,127.891,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2011,131.952,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2012,131.25,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2013,129.326,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2014,131.882,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2015,139.767,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2016,142.106,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2017,141.654,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2018,143.537,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2019,145.023,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2020,146.666,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2021,147.724,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2022,148.619,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2023,149.69,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2024,150.65,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2025,151.694,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2026,152.678,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2027,153.714,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2028,154.685,Norway,NOR
NOR,MEATCONSUMP,PIG,THND_TONNE,2029,155.71,Norway,NOR
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1990,59.29,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1991,59.675,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1992,60.335,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1993,60.607,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1994,60.517,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1995,60.161,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1996,60.558,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1997,59.288,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1998,61.683,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,1999,61.395,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2000,60.398,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2001,66.134,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2002,79.386,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2003,85.27,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2004,101.425,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2005,109.451,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2006,128.209,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2007,145.049,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2008,138.189,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2009,144.274,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2010,142.616,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2011,138.295,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2012,143.842,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2013,148.137,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2014,101.709,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2015,38.553,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2016,45.383,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2017,55.94,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2018,56.098,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2019,58.801,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2020,60.044,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2021,61.299,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2022,62.514,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2023,63.733,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2024,64.925,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2025,66.124,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2026,67.289,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2027,68.499,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2028,69.717,Ethiopia,ETH
ETH,MEATCONSUMP,SHEEP,THND_TONNE,2029,70.916,Ethiopia,ETH
IND,MEATCONSUMP,POULTRY,THND_TONNE,1990,391.342,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1991,522.365,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1992,540.181,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1993,608.148,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1994,625.0,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1995,641.823,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1996,659.871,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1997,664.556,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1998,737.949,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,1999,810.041,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2000,903.782,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2001,962.917,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2002,1126.755,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2003,1242.1,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2004,1340.202,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2005,1439.783,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2006,1554.199,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2007,1789.784,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2008,1916.97,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2009,2119.686,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2010,2222.015,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2011,2505.201,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2012,2707.058,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2013,2872.854,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2014,3064.955,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2015,3283.691,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2016,3428.045,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2017,3540.624,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2018,3700.344,India,IND
IND,MEATCONSUMP,POULTRY,THND_TONNE,2019,3737.32,India,IND
